    50
   985   862
     1   315   355
     2   117   321
     3   137   188
     4   143   224
     5   301   195
     6   278   269
     7   139   110
     8   353   388
     9   285   367
    10   303   314
    11   272   297
    12   160   182
    13   334   236
    14   359   225
    15   203   315
    16   232   175
    17   313   169
    18   113   166
    19   298   131
    20   135   132
    21   191   334
    22   232   105
    23   125   111
    24   136   220
    25   333   396
    26   281   109
    27   249   123
    28   301   105
    29   306   123
    30   229   343
    31   137   132
    32   198   156
    33   377   281
    34   141   176
    35   257   205
    36   392   237
    37   312   237
    38   184   273
    39   274   210
    40   350   316
    41   278   357
    42   325   201
    43   256   112
    44   240   160
    45   242   209
    46   330   226
    47   369   279
    48   327   234
    49   271   358
    50   366   117
