   100
  1000  1000
     1   160    69
     2    94    72
     3   112   151
     4    98   139
     5   134    70
     6    55   176
     7   194   143
     8   183   151
     9   157   136
    10   149    80
    11    91   167
    12   118   180
    13   112   102
    14   158   116
    15    87   157
    16    85    57
    17    83   149
    18    66    68
    19    66    95
    20   167   116
    21    53    62
    22    56    68
    23   110   166
    24   198   141
    25    54   124
    26    61   151
    27    53   153
    28    62   114
    29   172    69
    30    66    99
    31    78   188
    32   141    70
    33    88   128
    34   103   196
    35   118   156
    36   119    92
    37   136   137
    38   105   175
    39   158   139
    40   179   162
    41   100   128
    42    56   120
    43    80   121
    44   104   165
    45   113   185
    46   140   164
    47   117   135
    48   179   183
    49    58   140
    50   139   190
    51   103   115
    52   136    50
    53   169   178
    54   187   131
    55    72   194
    56    58    99
    57   128    81
    58   167   121
    59   106   105
    60    79   114
    61   120   133
    62   162   194
    63   189    81
    64    83    78
    65    78    67
    66   157   132
    67    54   107
    68   152   174
    69   134   117
    70   184    69
    71    84    64
    72   120   185
    73   172   116
    74   176   189
    75   114   187
    76   170    96
    77   126    97
    78   117   123
    79   176   160
    80    85    88
    81   129   143
    82   191   157
    83    53   164
    84   150    96
    85    64    88
    86   180   173
    87   179   134
    88    97   104
    89   165   116
    90    67   105
    91   138    52
    92   159   143
    93   114   159
    94   188    85
    95   162   103
    96   170   148
    97    96    51
    98   173   148
    99    85    70
   100   164   101
