   100
  1000  1000
     1   330   250
     2   630   710
     3   234   641
     4   275   376
     5   287   448
     6   602   391
     7   555   537
     8   279   221
     9   706   775
    10   571   733
    11   606   629
    12   545   595
    13   321   365
    14   668   472
    15   718   449
    16   406   631
    17   465   349
    18   627   339
    19   226   332
    20   597   262
    21   271   263
    22   382   668
    23   464   210
    24   249   223
    25   272   439
    26   666   793
    27   563   217
    28   497   245
    29   603   211
    30   612   247
    31   458   686
    32   275   264
    33   395   311
    34   753   563
    35   282   351
    36   514   411
    37   783   474
    38   623   474
    39   367   545
    40   549   420
    41   700   632
    42   556   715
    43   649   401
    44   512   225
    45   480   319
    46   484   417
    47   659   453
    48   738   559
    49   655   468
    50   541   715
    51   732   233
    52   560   555
    53   758   413
    54   461   543
    55   200   676
    56   710   746
    57   524   287
    58   776   232
    59   397   514
    60   323   667
    61   486   423
    62   419   317
    63   457   481
    64   531   649
    65   776   755
    66   325   330
    67   312   310
    68   268   627
    69   529   215
    70   427   606
    71   695   535
    72   468   734
    73   277   338
    74   257   478
    75   741   689
    76   463   704
    77   754   456
    78   750   678
    79   383   505
    80   386   469
    81   494   703
    82   638   341
    83   353   516
    84   572   762
    85   628   212
    86   655   599
    87   386   257
    88   354   718
    89   692   717
    90   535   386
    91   414   660
    92   464   270
    93   418   551
    94   209   636
    95   571   458
    96   637   750
    97   340   647
    98   413   681
    99   591   385
   100   205   693
