   100
   150   150
     1    77    41
     2    24    93
     3    30    82
     4    32    82
     5    74    39
     6    67    48
     7    30    80
     8    87    32
     9    69    49
    10    74    43
    11    66    50
    12    36    76
    13    82    32
    14    89    25
    15    47    70
    16    55    57
    17    77    35
    18    24    88
    19    73    38
    20    29    82
    21    44    73
    22    55    55
    23    27    83
    24    30    83
    25    82    37
    26    68    42
    27    60    50
    28    74    36
    29    75    35
    30    54    64
    31    30    81
    32    46    65
    33    94    22
    34    31    81
    35    62    51
    36    98    16
    37    76    38
    38    42    73
    39    66    47
    40    87    30
    41    67    51
    42    80    33
    43    62    48
    44    57    54
    45    58    55
    46    81    33
    47    92    23
    48    81    33
    49    66    52
    50    91    19
    51    68    47
    52    94    19
    53    55    60
    54    20    97
    55    88    31
    56    63    48
    57    97    13
    58    46    69
    59    36    81
    60    58    55
    61    49    62
    62    54    60
    63    64    53
    64    97    22
    65    37    75
    66    35    76
    67    29    88
    68    64    46
    69    50    66
    70    86    29
    71    56    62
    72    30    82
    73    28    86
    74    92    26
    75    55    63
    76    94    20
    77    93    24
    78    44    71
    79    45    69
    80    59    59
    81    78    34
    82    40    75
    83    70    49
    84    77    33
    85    81    35
    86    45    65
    87    41    77
    88    86    32
    89    65    48
    90    49    68
    91    55    56
    92    49    66
    93    21    96
    94    69    45
    95    78    41
    96    39    78
    97    48    70
    98    72    41
    99    21    97
   100    72    40
