   200
   150   150
     1    30    43
     2    32    53
     3    74    45
     4    67    65
     5    30    23
     6    87    97
     7    69    91
     8    74    77
     9    66    73
    10    36    42
    11    82    56
    12    89    53
    13    47    77
    14    55    40
    15    77    38
    16    24    38
    17    73    28
    18    29    28
    19    44    82
    20    55    21
    21    27    23
    22    30    52
    23    82    99
    24    68    22
    25    60    26
    26    74    21
    27    75    26
    28    54    85
    29    30    28
    30    46    35
    31    94    68
    32    31    40
    33    62    48
    34    98    57
    35    76    57
    36    42    66
    37    66    49
    38    87    78
    39    67    89
    40    80    47
    41    62    23
    42    57    36
    43    58    49
    44    81    54
    45    92    68
    46    81    56
    47    66    89
    48    91    24
    49    68    67
    50    94    48
    51    55    66
    52    20    83
    53    88    93
    54    63    32
    55    97    24
    56    46    62
    57    36    82
    58    58    50
    59    49    36
    60    54    57
    61    64    80
    62    97    94
    63    37    37
    64    35    35
    65    29    77
    66    64    22
    67    50    74
    68    86    65
    69    56    91
    70    30    38
    71    28    57
    72    92    85
    73    55    87
    74    94    54
    75    93    84
    76    44    61
    77    45    56
    78    59    87
    79    78    39
    80    40    62
    81    70    95
    82    77    22
    83    81    73
    84    45    28
    85    41    89
    86    86    89
    87    65    45
    88    49    81
    89    55    29
    90    49    67
    91    21    78
    92    69    54
    93    78    93
    94    39    80
    95    48    84
    96    72    45
    97    21    86
    98    72    38
    99    31    81
   100    47    97
   101    60    77
   102    34    41
   103    39    32
   104    93    41
   105    82    86
   106    75    52
   107    91    90
   108    94    56
   109    76    77
   110    53    63
   111    71    31
   112    41    27
   113    60    40
   114    93    90
   115    51    61
   116    32    23
   117    79    74
   118    26    99
   119    48    90
   120    31    63
   121    45    63
   122    29    81
   123    26    56
   124    29    31
   125    54    78
   126    67    54
   127    58    84
   128    45    79
   129    72    57
   130    51    61
   131    80    85
   132    42    64
   133    89    44
   134    79    95
   135    56    76
   136    92    30
   137    43    30
   138    36    92
   139    59    22
   140    52    50
   141    59    34
   142    71    98
   143    26    74
   144    48    60
   145    48    99
   146    44    23
   147    81    90
   148    69    24
   149    27    57
   150    79    45
   151    55    34
   152    55    95
   153    41    85
   154    86    49
   155    47    58
   156    48    50
   157    82    69
   158    84    26
   159    20    99
   160    42    93
   161    86    78
   162    37    73
   163    46    42
   164    52    55
   165    98    52
   166    96    75
   167    63    37
   168    44    35
   169    30    33
   170    38    23
   171    34    23
   172    88    76
   173    59    95
   174    69    96
   175    32    44
   176    44    90
   177    69    93
   178   100    96
   179    73    91
   180    34    95
   181    53    73
   182    67    96
   183    43    21
   184    50    54
   185    26    25
   186    97    33
   187    92    40
   188    30    40
   189    35    49
   190    99    31
   191    78    59
   192    98    69
   193    70    27
   194    91    82
   195    46    94
   196    86    27
   197    69    31
   198    39    44
   199    67    32
   200    91    64
