   200
  1000  1000
     1   126   294
     2   145   414
     3   671   319
     4   592   563
     5   132    36
     6   843   959
     7   618   889
     8   676   715
     9   575   658
    10   202   275
    11   780   453
    12   864   416
    13   344   718
    14   442   250
    15   712   232
    16    45   221
    17   661   105
    18   118   106
    19   304   780
    20   440    18
    21    83    39
    22   121   399
    23   776   988
    24   605    30
    25   496    76
    26   671    19
    27   686    79
    28   430   811
    29   125   107
    30   326   186
    31   922   605
    32   137   253
    33   524   352
    34   972   457
    35   706   457
    36   280   576
    37   582   367
    38   834   720
    39   594   858
    40   749   336
    41   521    42
    42   467   199
    43   474   363
    44   766   422
    45   898   598
    46   758   448
    47   569   859
    48   887    56
    49   600   591
    50   931   356
    51   435   571
    52     2   793
    53   851   910
    54   541   146
    55   959    54
    56   330   524
    57   206   778
    58   477   372
    59   366   195
    60   428   469
    61   553   749
    62   961   924
    63   210   218
    64   187   185
    65   115   713
    66   549    26
    67   379   678
    68   826   559
    69   447   891
    70   130   230
    71    96   464
    72   902   815
    73   438   840
    74   924   427
    75   917   798
    76   305   509
    77   311   448
    78   490   838
    79   731   236
    80   256   528
    81   621   937
    82   714    21
    83   759   666
    84   311    96
    85   257   864
    86   821   862
    87   558   311
    88   358   766
    89   441   117
    90   364   585
    91    17   726
    92   619   430
    93   728   917
    94   234   745
    95   356   801
    96   651   309
    97     9   822
    98   651   231
    99   133   757
   100   343   957
   101   504   719
   102   172   265
   103   235   151
   104   915   266
   105   769   831
   106   685   403
   107   885   870
   108   925   455
   109   694   713
   110   414   533
   111   640   138
   112   262    82
   113   501   255
   114   913   878
   115   387   509
   116   146    35
   117   744   677
   118    71   993
   119   349   872
   120   134   535
   121   313   537
   122   111   768
   123    82   451
   124   114   140
   125   431   723
   126   587   425
   127   473   799
   128   309   736
   129   652   458
   130   390   518
   131   745   808
   132   275   548
   133   865   295
   134   740   937
   135   456   697
   136   899   131
   137   294   126
   138   195   904
   139   491    25
   140   406   372
   141   493   171
   142   642   975
   143    76   676
   144   349   495
   145   351   986
   146   304    40
   147   763   877
   148   618    55
   149    91   461
   150   736   318
   151   444   182
   152   435   940
   153   267   817
   154   827   367
   155   339   479
   156   357   375
   157   769   610
   158   800    76
   159     5   990
   160   270   912
   161   820   730
   162   211   665
   163   329   273
   164   399   443
   165   974   397
   166   946   691
   167   535   214
   168   298   188
   169   122   169
   170   231    44
   171   179    38
   172   855   703
   173   484   932
   174   618   944
   175   148   297
   176   295   878
   177   616   910
   178   998   949
   179   665   883
   180   172   934
   181   407   659
   182   593   946
   183   287    18
   184   375   428
   185    81    68
   186   959   158
   187   900   255
   188   126   247
   189   190   357
   190   983   140
   191   728   485
   192   979   614
   193   626    84
   194   890   781
   195   327   930
   196   826    86
   197   610   137
   198   234   305
   199   585   146
   200   888   549
