    50
  1000  1000
     1   126   294
     2   145   414
     3   671   319
     4   592   563
     5   132    36
     6   843   959
     7   618   889
     8   676   715
     9   575   658
    10   202   275
    11   780   453
    12   864   416
    13   344   718
    14   442   250
    15   712   232
    16    45   221
    17   661   105
    18   118   106
    19   304   780
    20   440    18
    21    83    39
    22   121   399
    23   776   988
    24   605    30
    25   496    76
    26   671    19
    27   686    79
    28   430   811
    29   125   107
    30   326   186
    31   922   605
    32   137   253
    33   524   352
    34   972   457
    35   706   457
    36   280   576
    37   582   367
    38   834   720
    39   594   858
    40   749   336
    41   521    42
    42   467   199
    43   474   363
    44   766   422
    45   898   598
    46   758   448
    47   569   859
    48   887    56
    49   600   591
    50   931   356
