    25
  1000  1000
     1   353   388
     2   285   367
     3   303   314
     4   272   297
     5   160   182
     6   334   236
     7   359   225
     8   203   315
     9   232   175
    10   313   169
    11   113   166
    12   298   131
    13   135   132
    14   191   334
    15   232   105
    16   125   111
    17   136   220
    18   333   396
    19   281   109
    20   249   123
    21   301   105
    22   306   123
    23   229   343
    24   137   132
    25   198   156
