          51
         100         100
           1          50          26
           2          26          49
           3          19          48
           4          33          48
           5          47          43
           6          47          34
           7          46          43
           8          46          40
           9          46          21
          10          45          25
          11          27          45
          12          30          44
          13          44          39
          14          28          44
          15          43          31
          16          36          43
          17          43          28
          18          29          42
          19          42          39
          20          26          42
          21          42          42
          22          41          32
          23          40          28
          24          40          37
          25          40          31
          26          39          23
          27          33          39
          28          39          22
          29          28          38
          30          10          37
          31          37          27
          32          36          35
          33          36          27
          34          36          28
          35          32          35
          36          26          35
          37          27          33
          38          28          33
          39          31          33
          40          32          31
          41          17          31
          42          31          30
          43          28          30
          44          28          29
          45          29          24
          46          26          28
          47          28          11
          48          28          28
          49          27          25
          50          21          26
          51          11          18
