    25
  1000  1000
     1   376   287
     2   448   602
     3   391   555
     4   537   279
     5   221   706
     6   775   571
     7   733   606
     8   629   545
     9   595   321
    10   365   668
    11   472   718
    12   449   406
    13   631   465
    14   349   627
    15   339   226
    16   332   597
    17   262   271
    18   263   382
    19   668   464
    20   210   249
    21   223   272
    22   439   666
    23   793   563
    24   217   497
    25   245   603
