   100
  1000  1000
     1    57   736
     2   126   294
     3   145   414
     4   671   319
     5   592   563
     6   132    36
     7   843   959
     8   618   889
     9   676   715
    10   575   658
    11   202   275
    12   780   453
    13   864   416
    14   344   718
    15   442   250
    16   712   232
    17    45   221
    18   661   105
    19   118   106
    20   304   780
    21   440    18
    22    83    39
    23   121   399
    24   776   988
    25   605    30
    26   496    76
    27   671    19
    28   686    79
    29   430   811
    30   125   107
    31   326   186
    32   922   605
    33   137   253
    34   524   352
    35   972   457
    36   706   457
    37   280   576
    38   582   367
    39   834   720
    40   594   858
    41   749   336
    42   521    42
    43   467   199
    44   474   363
    45   766   422
    46   898   598
    47   758   448
    48   569   859
    49   887    56
    50   600   591
    51   931   356
    52   435   571
    53     2   793
    54   851   910
    55   541   146
    56   959    54
    57   330   524
    58   206   778
    59   477   372
    60   366   195
    61   428   469
    62   553   749
    63   961   924
    64   210   218
    65   187   185
    66   115   713
    67   549    26
    68   379   678
    69   826   559
    70   447   891
    71   130   230
    72    96   464
    73   902   815
    74   438   840
    75   924   427
    76   917   798
    77   305   509
    78   311   448
    79   490   838
    80   731   236
    81   256   528
    82   621   937
    83   714    21
    84   759   666
    85   311    96
    86   257   864
    87   821   862
    88   558   311
    89   358   766
    90   441   117
    91   364   585
    92    17   726
    93   619   430
    94   728   917
    95   234   745
    96   356   801
    97   651   309
    98     9   822
    99   651   231
   100   133   757
