   100
   150   150
     1    30    43
     2    32    53
     3    74    45
     4    67    65
     5    30    23
     6    87    97
     7    69    91
     8    74    77
     9    66    73
    10    36    42
    11    82    56
    12    89    53
    13    47    77
    14    55    40
    15    77    38
    16    24    38
    17    73    28
    18    29    28
    19    44    82
    20    55    21
    21    27    23
    22    30    52
    23    82    99
    24    68    22
    25    60    26
    26    74    21
    27    75    26
    28    54    85
    29    30    28
    30    46    35
    31    94    68
    32    31    40
    33    62    48
    34    98    57
    35    76    57
    36    42    66
    37    66    49
    38    87    78
    39    67    89
    40    80    47
    41    62    23
    42    57    36
    43    58    49
    44    81    54
    45    92    68
    46    81    56
    47    66    89
    48    91    24
    49    68    67
    50    94    48
    51    55    66
    52    20    83
    53    88    93
    54    63    32
    55    97    24
    56    46    62
    57    36    82
    58    58    50
    59    49    36
    60    54    57
    61    64    80
    62    97    94
    63    37    37
    64    35    35
    65    29    77
    66    64    22
    67    50    74
    68    86    65
    69    56    91
    70    30    38
    71    28    57
    72    92    85
    73    55    87
    74    94    54
    75    93    84
    76    44    61
    77    45    56
    78    59    87
    79    78    39
    80    40    62
    81    70    95
    82    77    22
    83    81    73
    84    45    28
    85    41    89
    86    86    89
    87    65    45
    88    49    81
    89    55    29
    90    49    67
    91    21    78
    92    69    54
    93    78    93
    94    39    80
    95    48    84
    96    72    45
    97    21    86
    98    72    38
    99    31    81
   100    47    97
