    50
  1000  1000
     1    80    34
     2    47    36
     3    56    75
     4    49    69
     5    67    35
     6    28    88
     7    97    71
     8    92    76
     9    79    68
    10    74    40
    11    46    83
    12    59    90
    13    56    51
    14    79    58
    15    44    78
    16    42    28
    17    41    75
    18    33    34
    19    33    48
    20    84    58
    21    26    31
    22    28    34
    23    55    83
    24    99    70
    25    27    62
    26    31    75
    27    26    76
    28    31    57
    29    86    34
    30    33    49
    31    39    94
    32    70    35
    33    44    64
    34    51    98
    35    59    78
    36    59    46
    37    68    69
    38    52    88
    39    79    70
    40    89    81
    41    50    64
    42    28    60
    43    40    61
    44    52    82
    45    57    92
    46    70    82
    47    59    68
    48    89    92
    49    29    70
    50    69    95
