    25
  1000  1000
     1    82    62
     2   157   178
     3    58   160
     4    69    94
     5    72   112
     6   151    98
     7   139   134
     8    70    55
     9   176   194
    10   143   183
    11   151   157
    12   136   149
    13    80    91
    14   167   118
    15   180   112
    16   102   158
    17   116    87
    18   157    85
    19    57    83
    20   149    66
    21    68    66
    22    95   167
    23   116    53
    24    62    56
    25    68   110
