    50
  1000  1000
     1    56    75
     2    49    69
     3    67    35
     4    28    88
     5    97    71
     6    92    76
     7    79    68
     8    74    40
     9    46    83
    10    59    90
    11    56    51
    12    79    58
    13    44    78
    14    42    28
    15    41    75
    16    33    34
    17    33    48
    18    84    58
    19    26    31
    20    28    34
    21    55    83
    22    99    70
    23    27    62
    24    31    75
    25    26    76
    26    31    57
    27    86    34
    28    33    49
    29    39    94
    30    70    35
    31    44    64
    32    51    98
    33    59    78
    34    59    46
    35    68    69
    36    52    88
    37    79    70
    38    89    81
    39    50    64
    40    28    60
    41    40    61
    42    52    82
    43    57    92
    44    70    82
    45    59    68
    46    89    92
    47    29    70
    48    69    95
    49    52    58
    50    68    25
