   200
   150   150
     1    77    84
     2    24    29
     3    30    26
     4    32    30
     5    74    70
     6    67    68
     7    30    21
     8    87    96
     9    69    77
    10    74    78
    11    66    69
    12    36    31
    13    82    81
    14    89    87
    15    47    51
    16    55    50
    17    77    72
    18    24    18
    19    73    65
    20    29    21
    21    44    50
    22    55    45
    23    27    18
    24    30    28
    25    82    92
    26    68    59
    27    60    52
    28    74    64
    29    75    67
    30    54    60
    31    30    22
    32    46    40
    33    94    96
    34    31    26
    35    62    59
    36    98    97
    37    76    75
    38    42    44
    39    66    63
    40    87    91
    41    67    74
    42    80    77
    43    62    53
    44    57    51
    45    58    55
    46    81    79
    47    92    94
    48    81    80
    49    66    73
    50    91    82
    51    68    70
    52    94    91
    53    55    56
    54    20    26
    55    88    96
    56    63    56
    57    97    88
    58    46    46
    59    36    42
    60    58    55
    61    49    43
    62    54    53
    63    64    69
    64    97   105
    65    37    31
    66    35    29
    67    29    33
    68    64    54
    69    50    54
    70    86    87
    71    56    64
    72    30    25
    73    28    27
    74    92    98
    75    55    62
    76    94    93
    77    93    99
    78    44    44
    79    45    44
    80    59    66
    81    78    73
    82    40    41
    83    70    79
    84    77    67
    85    81    84
    86    45    37
    87    41    48
    88    86    93
    89    65    61
    90    49    54
    91    55    47
    92    49    51
    93    21    26
    94    69    68
    95    78    86
    96    39    44
    97    48    54
    98    72    68
    99    21    27
   100    72    67
   101    31    36
   102    47    56
   103    60    64
   104    34    29
   105    39    32
   106    93    88
   107    82    89
   108    75    73
   109    91    98
   110    94    93
   111    76    80
   112    53    54
   113    71    64
   114    41    33
   115    60    55
   116    93   101
   117    51    51
   118    32    23
   119    79    83
   120    26    36
   121    48    55
   122    31    32
   123    45    46
   124    29    34
   125    26    25
   126    29    22
   127    54    58
   128    67    65
   129    58    64
   130    45    50
   131    72    71
   132    51    51
   133    80    86
   134    42    43
   135    89    85
   136    79    88
   137    56    60
   138    92    85
   139    43    36
   140    36    44
   141    59    49
   142    52    49
   143    59    52
   144    71    81
   145    26    30
   146    48    48
   147    48    58
   148    44    35
   149    81    89
   150    69    60
   151    27    26
   152    79    75
   153    55    49
   154    55    64
   155    41    47
   156    86    83
   157    47    47
   158    48    45
   159    82    84
   160    84    75
   161    20    30
   162    42    50
   163    86    91
   164    37    40
   165    46    41
   166    52    51
   167    98    96
   168    96   100
   169    63    57
   170    44    38
   171    30    23
   172    38    29
   173    34    25
   174    88    92
   175    59    68
   176    69    78
   177    32    28
   178    44    52
   179    69    77
   180   100   109
   181    73    81
   182    34    43
   183    53    56
   184    67    76
   185    43    33
   186    50    49
   187    26    17
   188    97    90
   189    92    87
   190    30    25
   191    35    32
   192    99    92
   193    78    78
   194    98   100
   195    70    62
   196    91    97
   197    46    55
   198    86    78
   199    69    62
   200    39    35
