   100
   150   150
     1    88    24
     2    79    30
     3    43    32
     4    53    74
     5    45    67
     6    65    30
     7    23    87
     8    97    69
     9    91    74
    10    77    66
    11    73    36
    12    42    82
    13    56    89
    14    53    47
    15    77    55
    16    40    77
    17    38    24
    18    38    73
    19    28    29
    20    28    44
    21    82    55
    22    21    27
    23    23    30
    24    52    82
    25    99    68
    26    22    60
    27    26    74
    28    21    75
    29    26    54
    30    85    30
    31    28    46
    32    35    94
    33    68    31
    34    40    62
    35    48    98
    36    57    76
    37    57    42
    38    66    66
    39    49    87
    40    78    67
    41    89    80
    42    47    62
    43    23    57
    44    36    58
    45    49    81
    46    54    92
    47    68    81
    48    56    66
    49    89    91
    50    24    68
    51    67    94
    52    48    55
    53    66    20
    54    83    88
    55    93    63
    56    32    97
    57    24    46
    58    62    36
    59    82    58
    60    50    49
    61    36    54
    62    57    64
    63    80    97
    64    94    37
    65    37    35
    66    35    29
    67    77    64
    68    22    50
    69    74    86
    70    65    56
    71    91    30
    72    38    28
    73    57    92
    74    85    55
    75    87    94
    76    54    93
    77    84    44
    78    61    45
    79    56    59
    80    87    78
    81    39    40
    82    62    70
    83    95    77
    84    22    81
    85    73    45
    86    28    41
    87    89    86
    88    89    65
    89    45    49
    90    81    55
    91    29    49
    92    67    21
    93    78    69
    94    54    78
    95    93    39
    96    80    48
    97    84    72
    98    45    21
    99    86    72
   100    38    31
