    25
  1000  1000
     1   157   178
     2    58   160
     3    69    94
     4    72   112
     5   151    98
     6   139   134
     7    70    55
     8   176   194
     9   143   183
    10   151   157
    11   136   149
    12    80    91
    13   167   118
    14   180   112
    15   102   158
    16   116    87
    17   157    85
    18    57    83
    19   149    66
    20    68    66
    21    95   167
    22   116    53
    23    62    56
    24    68   110
    25   166   198
