    25
  1000  1000
     1   285   367
     2   303   314
     3   272   297
     4   160   182
     5   334   236
     6   359   225
     7   203   315
     8   232   175
     9   313   169
    10   113   166
    11   298   131
    12   135   132
    13   191   334
    14   232   105
    15   125   111
    16   136   220
    17   333   396
    18   281   109
    19   249   123
    20   301   105
    21   306   123
    22   229   343
    23   137   132
    24   198   156
    25   377   281
