    50
   150   150
     1    27    90
     2    88    22
     3    79    32
     4    43    68
     5    53    63
     6    45    70
     7    65    46
     8    23    95
     9    97    19
    10    91    25
    11    77    38
    12    73    39
    13    42    75
    14    56    62
    15    53    60
    16    77    37
    17    40    77
    18    38    72
    19    38    78
    20    28    83
    21    28    85
    22    82    32
    23    21    89
    24    23    88
    25    52    65
    26    99    17
    27    22    92
    28    26    90
    29    21    95
    30    26    88
    31    85    26
    32    28    85
    33    35    84
    34    68    43
    35    40    75
    36    48    71
    37    57    60
    38    57    55
    39    66    49
    40    49    69
    41    78    37
    42    89    28
    43    47    68
    44    23    91
    45    36    78
    46    49    68
    47    54    64
    48    68    49
    49    56    59
    50    89    29
