    25
   150   150
     1    43    68
     2    53    63
     3    45    70
     4    65    46
     5    23    95
     6    97    19
     7    91    25
     8    77    38
     9    73    39
    10    42    75
    11    56    62
    12    53    60
    13    77    37
    14    40    77
    15    38    72
    16    38    78
    17    28    83
    18    28    85
    19    82    32
    20    21    89
    21    23    88
    22    52    65
    23    99    17
    24    22    92
    25    26    90
