    25
  1000  1000
     1   160    69
     2    94    72
     3   112   151
     4    98   139
     5   134    70
     6    55   176
     7   194   143
     8   183   151
     9   157   136
    10   149    80
    11    91   167
    12   118   180
    13   112   102
    14   158   116
    15    87   157
    16    85    57
    17    83   149
    18    66    68
    19    66    95
    20   167   116
    21    53    62
    22    56    68
    23   110   166
    24   198   141
    25    54   124
