    25
   772   891
     1   224   301
     2   195   278
     3   269   139
     4   110   353
     5   388   285
     6   367   303
     7   314   272
     8   297   160
     9   182   334
    10   236   359
    11   225   203
    12   315   232
    13   175   313
    14   169   113
    15   166   298
    16   131   135
    17   132   191
    18   334   232
    19   105   125
    20   111   136
    21   220   333
    22   396   281
    23   109   249
    24   123   301
    25   105   306
