    50
   150   150
     1    32    82
     2    74    39
     3    67    48
     4    30    80
     5    87    32
     6    69    49
     7    74    43
     8    66    50
     9    36    76
    10    82    32
    11    89    25
    12    47    70
    13    55    57
    14    77    35
    15    24    88
    16    73    38
    17    29    82
    18    44    73
    19    55    55
    20    27    83
    21    30    83
    22    82    37
    23    68    42
    24    60    50
    25    74    36
    26    75    35
    27    54    64
    28    30    81
    29    46    65
    30    94    22
    31    31    81
    32    62    51
    33    98    16
    34    76    38
    35    42    73
    36    66    47
    37    87    30
    38    67    51
    39    80    33
    40    62    48
    41    57    54
    42    58    55
    43    81    33
    44    92    23
    45    81    33
    46    66    52
    47    91    19
    48    68    47
    49    94    19
    50    55    60
