   200
  1000  1000
     1    84   716
     2   851    57
     3   736   126
     4   294   145
     5   414   671
     6   319   592
     7   563   132
     8    36   843
     9   959   618
    10   889   676
    11   715   575
    12   658   202
    13   275   780
    14   453   864
    15   416   344
    16   718   442
    17   250   712
    18   232    45
    19   221   661
    20   105   118
    21   106   304
    22   780   440
    23    18    83
    24    39   121
    25   399   776
    26   988   605
    27    30   496
    28    76   671
    29    19   686
    30    79   430
    31   811   125
    32   107   326
    33   186   922
    34   605   137
    35   253   524
    36   352   972
    37   457   706
    38   457   280
    39   576   582
    40   367   834
    41   720   594
    42   858   749
    43   336   521
    44    42   467
    45   199   474
    46   363   766
    47   422   898
    48   598   758
    49   448   569
    50   859   887
    51    56   600
    52   591   931
    53   356   435
    54   571     2
    55   793   851
    56   910   541
    57   146   959
    58    54   330
    59   524   206
    60   778   477
    61   372   366
    62   195   428
    63   469   553
    64   749   961
    65   924   210
    66   218   187
    67   185   115
    68   713   549
    69    26   379
    70   678   826
    71   559   447
    72   891   130
    73   230    96
    74   464   902
    75   815   438
    76   840   924
    77   427   917
    78   798   305
    79   509   311
    80   448   490
    81   838   731
    82   236   256
    83   528   621
    84   937   714
    85    21   759
    86   666   311
    87    96   257
    88   864   821
    89   862   558
    90   311   358
    91   766   441
    92   117   364
    93   585    17
    94   726   619
    95   430   728
    96   917   234
    97   745   356
    98   801   651
    99   309     9
   100   822   651
   101   231   133
   102   757   343
   103   957   504
   104   719   172
   105   265   235
   106   151   915
   107   266   769
   108   831   685
   109   403   885
   110   870   925
   111   455   694
   112   713   414
   113   533   640
   114   138   262
   115    82   501
   116   255   913
   117   878   387
   118   509   146
   119    35   744
   120   677    71
   121   993   349
   122   872   134
   123   535   313
   124   537   111
   125   768    82
   126   451   114
   127   140   431
   128   723   587
   129   425   473
   130   799   309
   131   736   652
   132   458   390
   133   518   745
   134   808   275
   135   548   865
   136   295   740
   137   937   456
   138   697   899
   139   131   294
   140   126   195
   141   904   491
   142    25   406
   143   372   493
   144   171   642
   145   975    76
   146   676   349
   147   495   351
   148   986   304
   149    40   763
   150   877   618
   151    55    91
   152   461   736
   153   318   444
   154   182   435
   155   940   267
   156   817   827
   157   367   339
   158   479   357
   159   375   769
   160   610   800
   161    76     5
   162   990   270
   163   912   820
   164   730   211
   165   665   329
   166   273   399
   167   443   974
   168   397   946
   169   691   535
   170   214   298
   171   188   122
   172   169   231
   173    44   179
   174    38   855
   175   703   484
   176   932   618
   177   944   148
   178   297   295
   179   878   616
   180   910   998
   181   949   665
   182   883   172
   183   934   407
   184   659   593
   185   946   287
   186    18   375
   187   428    81
   188    68   959
   189   158   900
   190   255   126
   191   247   190
   192   357   983
   193   140   728
   194   485   979
   195   614   626
   196    84   890
   197   781   327
   198   930   826
   199    86   610
   200   137   234
