    25
   150   150
     1    53    63
     2    45    70
     3    65    46
     4    23    95
     5    97    19
     6    91    25
     7    77    38
     8    73    39
     9    42    75
    10    56    62
    11    53    60
    12    77    37
    13    40    77
    14    38    72
    15    38    78
    16    28    83
    17    28    85
    18    82    32
    19    21    89
    20    23    88
    21    52    65
    22    99    17
    23    22    92
    24    26    90
    25    21    95
